Desulfurization_Liquid_Flow,Desulfurization_Liquid_Temperature,Gas_Inlet_Flow,Gas_Inlet_Pressure,Gas_Inlet_Temperature,H2S_Inlet_Concentration,Rotation_Speed
-0.24664679550724503,-0.025903404632643314,0.070535900073449,0.013591501690072116,-0.028876564538260877,-0.06239286086386181,-0.06479243756175805
-0.02099282359340218,0.04467162586080648,-0.07184635141037964,0.008460714941959019,0.0017511457297231803,-0.07562928201106939,-0.08146581726407816
0.08208468472793606,-0.15074512013002347,-0.10729833449539992,-0.0022675110741818966,0.04548285458521138,0.022248099390513976,0.04388286298569395
0.0888982259663132,-0.07448141398491137,0.06387873694567534,-0.00270318755538404,0.04270834062122815,-0.01677782235338369,0.11584484710414926
-0.017923450842314025,-0.023907746455950903,-0.04727717761647705,0.00016095980188052944,0.0364778566150843,0.047942793552444955,0.018168617265038347
0.09076875170345924,-0.07453140443689106,0.0638561500974121,-0.004537539268213486,0.04219252094492028,-0.01637777987869809,0.11623258513785023
-0.22200173989489877,-0.02417218706244954,0.08206562633221863,0.005027779793202347,-0.018802313842920096,-0.003158640823388928,-0.14406780943867983
0.14642934622018788,-0.11429987190897725,0.07633147864995254,-0.0007317911709846248,0.08884668392263936,0.009488699184758557,0.034358437259165854
0.08467466805622186,-0.10453121270850506,-0.00489158516478396,-0.0030607076125300087,-0.007790548510913461,0.015275430253967404,0.1339418111762628
-0.020753856639934856,-0.047641464038455365,-0.05444074036560697,-0.001997592828638442,0.03204824605574988,0.041295145014810776,0.048953566785752085
0.07593826403720819,-0.10331274550003028,0.0004594915088108886,-0.005730738751342232,-0.004228279252623111,0.017660803443200677,0.13435825021293052
0.08190355780552169,-0.15427569091100496,-0.05386377317762725,-0.0013807307129969915,0.07060878508722591,0.018473947131485195,0.032786902593470967
0.0037306799568207656,0.3001321270464226,0.12742834796775282,-0.004515396180305498,-0.0817764799049927,0.014075797985704495,0.14328385461090137
-0.01877274500981516,-0.013435000169442933,-0.04336983189337265,0.00025417653431181186,0.04480799939843041,0.05243533984781921,0.01954202393282039
-0.021598658539750012,0.03355608552165586,-0.06598465724950921,0.007745510719718862,-0.0021925324383036404,-0.09065320664908545,-0.08569367360694038
0.08669198250785802,-0.16050547903539705,-0.09674596182831524,-0.0026197562688252685,0.04398285289576069,0.01967625585458112,0.04414694163825776
-0.2329024177318376,-0.02485796687809349,0.0796099488923114,0.0024680733034865288,-0.016178175499478926,-0.0052053075701102534,-0.13791808134848801
-0.021008549509556416,0.03749461060819159,-0.07385643693671336,0.008409758578680331,0.0008665466461444671,-0.08027271138513956,-0.08438005853773586
-0.2565270469788279,-0.0032244452892899456,0.08947849851165653,0.01546184143563807,-0.007869771520031968,-0.03397565920556131,-0.08305440696480992
-0.19306144857748123,-0.07727827312728748,0.04976801064354409,0.0013578380252569633,-0.021145674884207124,-0.001938208673136854,-0.17830796678726527
0.09176932307911444,-0.10474920494909469,0.026841082064713882,-0.0050210581047416825,-0.012044869208679141,0.011778454541823063,0.14160704768328292
0.004028950205532206,0.38511391155846497,-0.05365274693193407,0.016350173844338598,0.023215358998862016,0.01599018477745085,-0.38442198002047484
-0.05466944955271126,-0.17613282391260338,0.026646746570159863,-0.0007807557673534735,0.13048760168470008,0.012073738182407652,0.0037875289484196636
0.01631626877242883,-0.028834191461793376,-0.02731741277430964,-9.523361841584643e-05,0.03658866271250359,0.05406752057474274,0.03237895469398711
0.15506754357679015,-0.11984477700769526,0.057293588641689916,-0.0006474612412386005,0.08231881185387074,0.009409273711022155,0.035735852742847594
-0.0254984399831504,-0.05485210076178296,0.004279570969310522,-0.0015768839628203662,0.027640538976584927,0.06045032588393585,0.0493188291622587
-0.03063804093380811,0.05208206773521563,-0.06143350287139215,0.010404341495677047,0.0033535403192631874,-0.0716058197051999,-0.08100782454608406
-0.04831287843221574,0.31878079207753945,-0.0457214181768403,0.012314868299120749,-0.018646702894378787,0.01778622199518297,-0.33859854509032816
-0.034384017878437825,-0.08369323263021726,0.03465910023878393,-0.004236368850613632,0.016994523060815718,0.06601174974497515,0.06219094606939765
0.14190066655078287,-0.09057058293281525,0.09736435086060007,-0.001080453110862134,0.1156505159065868,0.01227465222020853,0.036992637841837386
-0.22178665788187185,-0.025413474925636177,0.08143412145907114,0.0020460581773174003,-0.017575404493613406,-0.003734207705973567,-0.14357638134847447
-0.021454233575218515,0.04446515433082885,-0.07015157996206357,0.008289336697111842,0.001311870836403689,-0.07698600140413203,-0.08144568998934774
0.07737265506184704,0.055706708277712104,-0.08219824001141599,0.008228449850784816,-0.003968923016610629,-0.08330472595349202,-0.08419221127052784
0.08374063783411947,-0.10717968075410542,-0.03585319801235796,-0.0018730636811542566,-0.001542521647454359,0.019183529234362704,0.12481891128248372
-0.04935733413428946,-0.10575882635872082,-0.054706327092411085,-0.0003812981248986491,-0.005564763822196827,0.02606107979754415,0.05251511928826041
-0.2231072668395124,-0.033308667612560176,0.07862467704294727,0.010459763556334165,-0.020790471372430966,-0.00354142777737515,-0.1486838268217281
0.0061172540118128085,0.20853560583266492,0.026944550199531625,-0.004120902199047621,-0.2461510510655273,0.014326488840557122,0.015648388297614984
-0.020173638393770676,0.041516783018522775,-0.07990083029439904,0.008812694877393432,0.002925184060233843,-0.07278657512182618,-0.0829346235782943
0.0831342843716553,-0.10393123520769773,0.01735675954228563,-0.003822627823588609,-0.01089767125599842,0.012868780225017284,0.13847926063392627
-0.19491491655167367,-0.07570112131200378,0.04972135416105462,0.004779063651631055,-0.01929496371079953,-0.002755605129294987,-0.17559992012796596
0.09711328300473429,-0.07421070528680704,0.04858272584080142,-0.005439547601508582,0.04101984912341028,-0.02005399979909862,0.115164506834317
-0.022248216240878155,-0.10876805868984257,-0.06420698026181854,-0.0011268618415515852,-0.0156785504761675,0.024166687002310498,0.045489330779161584
0.002304147853351257,0.3586936014904394,0.1559259249153727,-0.003315168393872202,-0.013202863351784397,-0.004092661221545674,-0.08036296294518588
0.14093782061052768,-0.11419486187978967,0.06277491872164512,-0.0007006269250551811,0.09663133176090737,0.010607459831998166,0.034403546825144085
-0.024080880133181493,-0.14654664497553885,-0.10643599007819864,-0.002617817958323221,0.044447066733738626,0.026366822274565556,0.0334593372739049
0.13939757792292967,-0.09555893360766832,0.09717355372464004,-0.0008519701821274039,0.11184482218478689,0.011901345257165137,0.035227579193289435
0.08501236358107073,-0.10365427961250044,0.027905106154647245,-0.00285382488949365,-0.0126600435079955,0.0116916490992294,0.1411167359487889
-0.06129672763518766,-0.07362762730648297,-0.12813937775873996,-0.0019125314509780278,-0.013861473161609881,-0.015674738171200964,-0.17035294526880235
0.08309258796514543,-0.15806504723667056,-0.10729736966569624,-0.002708632730614266,0.04048732810555059,0.020793433657685222,0.044921418011812084
-0.15848130814058123,0.27046836379045774,-0.033854631011308804,-0.09456712878593995,-0.04268425042028757,0.05787676617577024,-0.024260564686582373
-0.2500385028433988,-0.010634462232272057,0.0765148919802294,0.013267500396261789,-0.02808534436762153,-0.0515548405777764,-0.06670505174073339
0.08138740278921612,-0.11095500571184902,-0.05708299947533449,-0.0015497905560936636,-0.0008526213638293534,0.0207566198002616,0.11853543912478004
0.09027538436657027,-0.10525430438411601,-0.02179145116692337,-0.002441563731342966,-0.006795307838462182,0.01683118715333929,0.13156642257289333
-0.2642998829961705,0.0007880148342114812,0.09255333448483585,0.019029530185605797,-0.002534478513492707,-0.029430326476074416,-0.08557890659823422
-0.05159941141194316,0.349817752066524,-0.05969862393289681,0.015329651619146144,0.007758060013686341,0.01624184571715128,-0.3785418858251428
-0.1848455017741716,0.3272026886595633,0.07079457921828523,-0.06777889312480745,-0.0002860072734149899,0.0670972482986562,0.011669611370099867
0.08956586861470317,-0.10434228435674367,0.020601439604045625,-0.003697419529581608,-0.010801666836980469,0.012520880333297537,0.1399967914451587
-0.02216750490105349,-0.021707833387837203,-0.027970609008243986,0.0,0.042770165693803756,0.05541725642126725,0.029322009696288863
0.00121253983089345,0.35791616972751994,0.16210540871061005,-0.002107638253123069,0.00014301744347816614,-0.0061022538372795185,-0.13547333403615758
0.13165975782422093,-0.10432795796626353,0.03434637724976274,-0.0008799267571648617,0.11013885158019464,0.014256657291382488,0.03744409100330496
-6.18938012956205e-05,0.3473314445405516,0.1547320750694354,-0.0019736052916111777,-0.016509880586248093,-0.002556368831766874,-0.09095991959951898
-0.03232732596340236,0.13016583005959495,0.014933504338750653,0.0010092680251845287,-0.17838794154495516,0.02639758613206358,-0.23211619116309967
-0.03134298759173537,-0.07227195037322712,0.021222599435005804,-0.003450492938767022,0.02109045863885936,0.06439157007970782,0.05886111072782167
0.0874063729707911,-0.10347041574065759,0.007386678567296844,-0.0019678217193998537,-0.01014227243937877,0.013786922546920589,0.13755272653592826
-0.024897760273086256,-0.1512694855798158,-0.09756818400069729,-0.0024443043951861976,0.04275236094171318,0.025197911014884212,0.03469765004203953
0.07677213197815806,-0.10760737354530353,-0.0395064611285407,-0.001909087167094911,-0.005154262838986267,0.01876248985593337,0.12442131320631161
0.08134721754498739,-0.10380551730204059,-0.04400368770959118,-0.0018173231828500086,0.0041985937801304034,0.022359805393949685,0.12140167036936972
0.08911778642849741,-0.10461251868731271,-0.01293581262778904,-0.001872962989730484,-0.007837722552859739,0.015878181016365064,0.13331194471272975
0.07950731814410182,-0.10388810291939543,0.004034479425065024,-0.004368428550002486,-0.0038370811382483216,0.01741705082773539,0.1351660875845273
-0.021526642186896868,0.0492814564681132,-0.06913864476886063,0.009257376643303186,0.002441123421466296,-0.07268579319271679,-0.0808048691708271
-0.019525480107701894,0.033913477242994955,-0.06846587140373186,0.008192864862309135,-0.0016497673116281641,-0.08855057220924518,-0.08588373086503093
0.08504640700017546,-0.16080502756346018,-0.09602846751034724,-0.0022832665304941407,0.04388900022285736,0.01966777070519961,0.044258389906602934
-0.22848951834884954,-0.03768018739177225,0.07450526341551597,0.012077455550502934,-0.023300442037058756,-0.003917787561473318,-0.15035058778365648
-0.03361397122433359,0.18680606250551018,0.0195696493901884,0.006158288308341864,-0.13228629690941535,0.025555921354171694,-0.24685177835580988
0.08745418470099672,-0.15673682579108072,-0.10528658065515613,-0.002249890877836197,0.04226142288673624,0.020814761153800567,0.04469865467009844
-0.00969517578664498,0.03358294346519928,-0.08906891335031984,0.007577017502161464,-0.0006595958160879878,-0.08127974774614194,-0.08715282263501378
-0.20726246086546513,-0.05295344359082011,0.06709184375072595,0.002045403463406592,-0.023296896912991364,-0.0037323241766511013,-0.16215719794737948
0.14075128881439722,-0.11195565107522484,0.08055174622380087,-0.0007515359980169445,0.0941774492399805,0.009986337549911583,0.03366923061875183
-0.03434660441504778,-0.19429245156161973,-0.0024699510235874226,-0.0009452583179005297,0.09363576891221138,0.012056639148555655,0.004653124593268917
-0.34503647077384536,-0.21939697932371408,-0.017741909500747527,-0.0007879983067033969,0.1507322522275472,0.013366705841452586,-0.017992079182450448
0.09393597097669135,-0.07329525882755959,0.04143319876855074,-0.004050887711365608,0.03972455698145351,-0.02112913635277205,0.11562515027547936
-0.029760854719508834,-0.10539281913256983,-0.06029439223279415,-0.0010451648695078697,-0.012537805684096605,0.02475071550943396,0.047213080831714584
0.08415255735307721,-0.10497792488783429,-0.017221673657613706,-0.0036569186888824046,-0.006540868302395361,0.016581830741708558,0.13145412506453313
-0.2578109334161531,-0.0023629452043140153,0.08563409034736143,0.018106221620616272,-0.015542092802584123,-0.039276095821618624,-0.07587141503906157
0.146740302475878,-0.10595463878075335,0.08458011094100037,-0.0008285767131837041,0.10228877377493147,0.010911268272767883,0.03407652835706108
-0.020004199170800582,0.04360080804208016,-0.06962206366597357,0.008418000193240396,0.001374334200867855,-0.07833959068656475,-0.08209228964909733
-0.2500799847507376,-0.09349355586202827,-0.06059263493352888,-0.0018650818502586874,-0.009523839175597949,-0.04936802313301064,0.05704514492721388
-0.02429710054179319,0.1235999628007821,-0.007849582830583648,0.0011986902648816744,-0.21409594857717287,0.024117970584210238,-0.2410680492717467
0.004114097263207002,0.30131377583385954,0.12752717315395537,-0.0043212165233942335,-0.08144024957066581,0.013720413275022176,0.1384927795992394
0.07696867058473213,0.053457008810405805,-0.0913305637248118,0.008257120220220309,-0.004172043316289384,-0.08196382753977047,-0.08438129877511362
0.08251918478645748,-0.10471200930324323,-0.04103629330163363,-0.001964237696940818,0.0029067749301433794,0.021544734009484798,0.12261575837419794
-0.02596400966658884,-0.15057022785415397,-0.09353568243871152,-0.001988234139022327,0.04295143566908611,0.024969629088022357,0.03452681568260453
-0.01693700152215555,0.046079625338236216,-0.07236717884817286,0.008352649697296684,0.001839847504921971,-0.07566593891925869,-0.08135100762633679
-0.05451435011970862,-0.09387016558823187,-0.010856230751904386,-0.0055812161053129805,-0.02344596943800776,0.018307925297469014,0.06468451302473135
-0.23624041278067004,-0.01732020177723204,0.08605248619694511,-0.008481360159556977,-0.006781938892088779,-0.010900438068622738,-0.1233253465110496
0.05650771234810917,0.1328989037979792,0.012028187461679642,-0.0037599102740086265,0.039822525646398974,0.06456022704545676,0.01268833465483925
-0.14971860599440157,-0.08116626570394449,-0.06674572076539367,-0.001914359020155354,-0.020329237248667326,-0.018516204168133273,-0.1275812076965631
-0.16331899204393252,0.06907640386915012,-0.07669776564200226,0.008078783379914772,0.028746948046159678,0.03563886238297088,0.057787620986808286
0.049428286069261265,0.060948556214371244,0.013909607599056987,-0.004818290631796673,0.011193401911271035,0.06376074790172107,0.029273344792381313
-0.1640829775216583,-0.08876968386813788,0.015379014446094685,0.00010324158637398106,-0.019074360751735308,-0.0012610314618526678,-0.19572805098102475
0.13477217031731606,-0.1062675025480995,0.05550839836067524,-0.0007848020780308884,0.10952011440518317,0.012365756839781222,0.03587079945085935
0.15224393353112856,-0.08702220054360522,0.12200431524638429,-0.0008234238416354733,0.10674754545638064,0.011844343171282986,0.03651174779281235
0.08438432359475984,-0.10847840894009696,0.04619131146705129,-0.005520041494060934,-0.01353577793133871,0.010192132204509593,0.14201076998855366
0.0866206023630494,-0.10364927567072277,-0.007447991061252485,-0.00256998379026456,-0.00981148172193828,0.015230431808797625,0.13493477494419176
-0.020050857501633816,-0.015472958978038227,-0.030201911803185162,0.00017200693097586817,0.046936887375480914,0.05704609998014258,0.02825619021305872
-0.0329756692792634,0.04881220067905188,-0.057350342667825085,0.009790758068994551,0.0020332478880615845,-0.07720651422640619,-0.08127063837697697
0.14040460870274155,-0.11170251987538006,0.0845833054903085,-0.0007703005432572463,0.09236702867363396,0.00978831319870707,0.03361278983045356
0.08926094797729554,-0.1049256804539546,0.02526265821708683,-0.005452032683201741,-0.01173792228630177,0.011985472152738503,0.14082155001722868
0.06558523037305701,0.06591601047290116,-0.05948922018021677,0.012323418543843775,0.000343364174405017,-0.08115896742707153,-0.0848622468188989
-0.023253420935622274,-0.034829700175409456,-0.02202860836654487,-0.0006991948048609004,0.032382554971022534,0.051502259238993105,0.03233587668732454
0.09391909548562903,-0.0735918614641288,0.04228832418550921,-0.0032039207057625585,0.040195185130282876,-0.021340031133864738,0.11525830247548353
0.08793741481341384,-0.10335243588049879,0.0021019734630711388,-0.001925585537616764,-0.010158366806343145,0.014278896597306953,0.1368779018182916
-0.23054880515076479,-0.026238575541538627,0.08008107806866945,-0.006512515381824402,-0.013158959349741385,-0.007585515203278762,-0.13474289963647135
-0.22410675303034533,-0.028147531985699515,0.0806725025107333,0.002302314974282127,-0.01744272043735519,-0.004325268430959047,-0.14317435054360733
0.09441835100019709,-0.1042602288224715,-0.003136614327029806,-0.002826760426683367,-0.00801236705721208,0.014935998355596718,0.13595844397618484
0.13697211961574013,-0.10364570097675968,0.0983859786121048,-0.0008376250506675342,0.10273380827114748,0.010964752104480004,0.033052365454415394
-0.027283680652850337,0.4830207766291175,0.18365090915764418,-0.005887461187007281,-0.05775105888499319,0.019526480423150697,-0.22951568064353534
-0.02365687128044791,-0.15774617002125316,-0.08744212362711228,-0.0018639640401591495,0.03972297652262747,0.023041561078154704,0.03575942685745214
-0.2917957122772178,-0.22519412919795506,-0.026885387517669567,-0.0010929812728914245,0.12759266626502822,0.01519377743342182,-0.015486453654246963
0.11245209386733258,-0.11058215751151602,-0.03990663718113983,-0.0014123296857578294,0.08652068100145931,0.01980323973728807,0.041307975332854074
-0.04268664290141438,0.2640211306333638,-0.0114440105471426,0.012750492790115309,-0.06563222400352707,0.021555639862280488,-0.30158692407793425
0.07907098610980565,-0.13916767247393158,-0.11986307466927888,-0.002091245527252414,0.04548181405151808,0.0248302502025672,0.0416330500660364
0.08104171638580558,-0.10377643186612351,-0.023834287225814706,-0.002712273599302358,7.239848977973196e-05,0.019943708761040135,0.1279226759382251
-0.03808443891237363,0.22757865894794027,-0.0018329515938954877,0.00902510465548132,-0.09330166577476788,0.02377143845432718,-0.28506847145650205
0.03356603467821006,0.3492102951007097,0.15421817876299923,-0.001930141744323488,-0.011746151300916956,-0.004983585824499007,-0.09114186401858063
0.0024763758079397674,0.058666287388977445,-0.05290450671042099,0.01203822326842587,0.0019875537541570176,-0.07896337061095614,-0.08203488550517463
-0.20616288607415684,-0.059016500630895904,0.06214485576625212,0.0024484046408727034,-0.02810846411524222,-0.00266666836233906,-0.1688093101670489
-0.04939782920236539,-0.05548348445826828,0.05149638893725647,-0.0009653702651585341,0.02553782781937929,-0.018969382723233556,0.10190479275775045
0.01625833141684002,-0.04675728436880964,0.04141214577279909,-0.0014007036685111385,0.013347607031858158,0.05834476537692607,0.046294617673581624
-0.0317168413249753,-0.10561411358549534,-0.058525109126073144,-0.0012072146196207,-0.012867315918232139,0.024493505442034033,0.04887985597805448
-0.08813277207024936,0.19947925360171392,0.09077642639157084,-0.0019745875064033636,-0.16514770477665305,0.014593570996070615,0.0825146389884051
0.15165574937441467,-0.11640608774259581,0.06323997609681684,-0.0007275087074000985,0.08643121855412847,0.009552141214833408,0.03576370409423645
-0.08472712107491916,-0.17671839216906401,-0.021259108464119582,-0.0011415063835860384,0.10642959298045009,0.016428616885212213,0.01020418885208337
0.09239566397882003,-0.07515940124712032,0.06524094724967237,-0.0034153508768483276,0.04331074916376586,-0.016720163835312236,0.11522814165519192
-0.2162989108230209,-0.046890848611053915,0.07041181494089305,0.0058149125670975965,-0.02459422376772087,-0.0035752595681840405,-0.15803156166186932
0.07677639535254582,0.05242920787349278,-0.09659227413505775,0.008697543768504467,-0.004792883978257306,-0.08184440155908644,-0.0849334705466401
-0.04155605368513347,0.21480514751197444,0.012234484071790007,0.008594866073672908,-0.09905598818701293,0.024870488787022835,-0.27568018585192705
-0.08398712769219607,-0.1605304205982925,0.027551357062106617,-0.0007874674496706896,0.13145777188650865,0.012156037706328705,0.009771321136824536
-0.018785518239438005,-0.02831004141516691,-0.04850488528563821,-0.0001255986814808277,0.03338667744975197,0.04645312419730524,0.017719251873794903
0.01890001039296509,-0.02648130390501763,0.03825738863309652,-0.0028662855514529073,0.010701310929185394,0.04848971734516363,0.036023643870297314
-0.003240140287392859,0.05495980716043734,-0.0636499683822399,0.010207382425493114,0.0016097102371530891,-0.07535573446355141,-0.08120622836273168
-0.035363541479637266,-0.049490011521752995,-0.1540706734367308,0.004807221557805219,-0.01440590620319384,-0.02490137428822133,-0.17237381796032297
0.08322747910660586,-0.15960951344127994,-0.102528503488885,-0.002399661146899962,0.0412118824556769,0.02023569406516134,0.04444819153377702
0.0728563459645255,-0.1107138957284638,0.050213388507926386,-0.0057385964868416905,-0.012246800057547523,0.010505911765616487,0.1390021240258775
-0.05105434035138627,-0.10938561197371485,-0.06630619484792982,-0.0008887088967629297,-0.007173809907283942,0.02609391437405544,0.04619841414916894
-0.025729666897265184,-0.15157958406812833,-0.09912622999766806,-0.0027566853356593424,0.042751261653965734,0.0252460806459279,0.03472569485414746
-0.022676845269760514,0.02624762411301202,-0.06648415095855656,0.009748484841465625,0.0003916620177739638,-0.08117085702628234,-0.0929253188740889
-0.2029447127198977,-0.07049327822571232,0.05809817287214407,0.005129053157174631,-0.02419631971861338,-0.002048835645545921,-0.17398545655419165
-0.21651665463058448,-0.04983179828187467,0.0704275282668921,0.005322350895602679,-0.02171327819032609,-0.004528195244119038,-0.15613120871360056
